id,luoghi
http://www.wikidata.org/entity/Q112133543,chiesa di Santa Maria Assunta in Cielo
http://www.wikidata.org/entity/Q112228996,Palazzo Pitti
http://www.wikidata.org/entity/Q112675085,basilica di Santa Maria delle Vigne
http://www.wikidata.org/entity/Q112798481,Museo diocesano di Senigallia
http://www.wikidata.org/entity/Q112958938,Accademia Carrara
http://www.wikidata.org/entity/Q113005931,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q113006398,basilica di San Giorgio Maggiore
http://www.wikidata.org/entity/Q113016417,Galleria Spada
http://www.wikidata.org/entity/Q113328601,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q113328821,Museo del settecento veneziano
http://www.wikidata.org/entity/Q113444533,collezione privata
http://www.wikidata.org/entity/Q113465655,
http://www.wikidata.org/entity/Q113465666,
http://www.wikidata.org/entity/Q113550634,Museo Revoltella
http://www.wikidata.org/entity/Q113825024,Sala di Giove
http://www.wikidata.org/entity/Q113878786,Palazzo Rosso
http://www.wikidata.org/entity/Q113988555,Molo
http://www.wikidata.org/entity/Q114065222,duomo di Fidenza
http://www.wikidata.org/entity/Q114241461,Corridoio Vasariano
http://www.wikidata.org/entity/Q114417179,Galleria nazionale delle Marche; Convento di San Francesco
http://www.wikidata.org/entity/Q114417792,Galleria Borghese
http://www.wikidata.org/entity/Q114601165,chiesa della Madonna dell'Orto
http://www.wikidata.org/entity/Q114647508,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q114647547,Palazzo degli Uffizi; Munich Central Collecting Point
http://www.wikidata.org/entity/Q114770904,Galleria Sabauda
http://www.wikidata.org/entity/Q114772679,Basilica cattedrale di San Ciriaco; convento di Santa Palazia; Palazzo Bosdari
http://www.wikidata.org/entity/Q114775095,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q114793365,Ca' Pesaro; Galleria internazionale d'arte moderna
http://www.wikidata.org/entity/Q114807998,Novara
http://www.wikidata.org/entity/Q114811811,Novara
http://www.wikidata.org/entity/Q114825983,Palazzo Bosdari
http://www.wikidata.org/entity/Q114857806,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q114859027,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q114863216,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q114869573,MAG Museo Alto Garda
http://www.wikidata.org/entity/Q114937054,Palazzo Bosdari
http://www.wikidata.org/entity/Q115041810,Pinacoteca comunale di Cesena
http://www.wikidata.org/entity/Q115067483,
http://www.wikidata.org/entity/Q115102928,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q115110979,Palazzo Colonna
http://www.wikidata.org/entity/Q115153302,Musei civici di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q115153353,Musei civici di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q115192337,Museo diocesano
http://www.wikidata.org/entity/Q115193266,Museo diocesano
http://www.wikidata.org/entity/Q115206624,Musei civici di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q115249957,Palazzo Bosdari
http://www.wikidata.org/entity/Q115326515,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q115327275,Palazzo Barberini
http://www.wikidata.org/entity/Q115329022,Palazzo Barberini
http://www.wikidata.org/entity/Q115350433,Palazzo Bosdari
http://www.wikidata.org/entity/Q115363544,Palazzo Barberini
http://www.wikidata.org/entity/Q115380883,musei civici di Pesaro
http://www.wikidata.org/entity/Q115382052,Palazzo Malatestiano
http://www.wikidata.org/entity/Q115390601,Milano
http://www.wikidata.org/entity/Q115430770,Galleria Palatina
http://www.wikidata.org/entity/Q115431741,Galleria Palatina
http://www.wikidata.org/entity/Q115434462,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q115452504,Palazzo Bosdari
http://www.wikidata.org/entity/Q115453601,Corridoio Vasariano
http://www.wikidata.org/entity/Q115456457,Sala di Prometeo
http://www.wikidata.org/entity/Q115470798,Sala di Clemente VII
http://www.wikidata.org/entity/Q115484898,Galleria dell'Eneide
http://www.wikidata.org/entity/Q115512129,Galleria dell'Eneide
http://www.wikidata.org/entity/Q115522910,Galleria dell'Eneide
http://www.wikidata.org/entity/Q115555506,Galleria dell'Eneide
http://www.wikidata.org/entity/Q115589005,Castello Sforzesco
http://www.wikidata.org/entity/Q115589179,santuario di Montevergine
http://www.wikidata.org/entity/Q115652286,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q115659447,Corridoio Vasariano
http://www.wikidata.org/entity/Q115662781,Corridoio Vasariano
http://www.wikidata.org/entity/Q115669298,Palazzo Bosdari
http://www.wikidata.org/entity/Q115680005,Museo nazionale di Villa Guinigi
http://www.wikidata.org/entity/Q115707472,chiesa di Santa Maria delle Grazie
http://www.wikidata.org/entity/Q115727218,Palazzo Pitti; Palazzo Venturi Ginori
http://www.wikidata.org/entity/Q115770576,Spedale degli Innocenti
http://www.wikidata.org/entity/Q115776591,Palazzo Toschi Mosca
http://www.wikidata.org/entity/Q115783769,Galleria dell'Eneide
http://www.wikidata.org/entity/Q115787659,Sala di Venere
http://www.wikidata.org/entity/Q115788237,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q115789803,palazzo Bossi Bocchi
http://www.wikidata.org/entity/Q115796466,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q115798316,Palazzo Rosso
http://www.wikidata.org/entity/Q115821855,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q115821974,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q126284315,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284312,sala 2.3 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284313,sala 2.3 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284318,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284316,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284317,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284322,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284320,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284326,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284329,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284355,sala 2.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284357,sala 2.7 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284383,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284380,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284381,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284386,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284387,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284384,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284385,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284388,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284389,sala 2.8 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126284622,sala 2.4 della Pinacoteca Civica di palazzo Volpi
http://www.wikidata.org/entity/Q126310903,Museo del settecento veneziano
http://www.wikidata.org/entity/Q126329804,palazzo Bianco
http://www.wikidata.org/entity/Q126331546,palazzo Bianco
http://www.wikidata.org/entity/Q126331548,palazzo Bianco
http://www.wikidata.org/entity/Q126368575,Palazzo Rosso
http://www.wikidata.org/entity/Q126371885,
http://www.wikidata.org/entity/Q126456502,palazzo Bianco
http://www.wikidata.org/entity/Q126456503,palazzo Bianco
http://www.wikidata.org/entity/Q126456506,palazzo Bianco
http://www.wikidata.org/entity/Q126456507,palazzo Bianco
http://www.wikidata.org/entity/Q126456505,
http://www.wikidata.org/entity/Q126456508,palazzo Bianco
http://www.wikidata.org/entity/Q126456514,palazzo Bianco
http://www.wikidata.org/entity/Q126456515,palazzo Bianco
http://www.wikidata.org/entity/Q126456516,palazzo Bianco
http://www.wikidata.org/entity/Q126456517,palazzo Bianco
http://www.wikidata.org/entity/Q126456526,Palazzo Rosso
http://www.wikidata.org/entity/Q126456555,chiesa dei frati cappuccini
http://www.wikidata.org/entity/Q126513924,Museo diocesano di Padova
http://www.wikidata.org/entity/Q126633287,Palazzo Rosso
http://www.wikidata.org/entity/Q126680509,palazzo Bianco
http://www.wikidata.org/entity/Q126709512,deposito del museo
http://www.wikidata.org/entity/Q126721550,Pinacoteca di Brera
http://www.wikidata.org/entity/Q126727120,oratorio di San Bernardino
http://www.wikidata.org/entity/Q126727184,palazzo Bianco
http://www.wikidata.org/entity/Q126727198,tomba di Archimede
http://www.wikidata.org/entity/Q126891336,Il Liberty e la rivoluzione europea delle arti
http://www.wikidata.org/entity/Q126918076,Accademia Carrara
http://www.wikidata.org/entity/Q127327807,collezione privata
http://www.wikidata.org/entity/Q127433409,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q127442026,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q127564377,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q127695958,basilica dei Santi Giovanni e Paolo
http://www.wikidata.org/entity/Q127790733,Museo dell'Accademia Etrusca e della città di Cortona
http://www.wikidata.org/entity/Q127985499,chiesa di San Francesco della Vigna
http://www.wikidata.org/entity/Q127985981,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q128124962,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q128495286,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q128783484,Museo di Castelvecchio
http://www.wikidata.org/entity/Q128810133,chiesa di Santa Maria in Fontibus
http://www.wikidata.org/entity/Q128941201,santuario di Nostra Signora di Pontelungo
http://www.wikidata.org/entity/Q129199340,Museo Correr
http://www.wikidata.org/entity/Q129487042,Galleria comunale d'arte moderna e contemporanea
http://www.wikidata.org/entity/Q129500713,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q129507208,Palazzo Corsini alla Lungara
http://www.wikidata.org/entity/Q129977163,Galleria Estense
http://www.wikidata.org/entity/Q130212907,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q130213077,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q130213160,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q130214332,Museo di Castelvecchio
http://www.wikidata.org/entity/Q130221017,deposito del museo
http://www.wikidata.org/entity/Q130234284,Certosa di Pavia
http://www.wikidata.org/entity/Q130335034,Museo della Società di esecutori di pie disposizioni
http://www.wikidata.org/entity/Q130369461,Reggia di Capodimonte
http://www.wikidata.org/entity/Q130375844,Palazzo Vecchio
http://www.wikidata.org/entity/Q130394364,Gallerie d'Italia – Milano
http://www.wikidata.org/entity/Q130467776,Museo di palazzo Mansi
http://www.wikidata.org/entity/Q130492308,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q130515982,Sala dell'Iliade
http://www.wikidata.org/entity/Q130536956,Pinacoteca civica
http://www.wikidata.org/entity/Q130537073,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q130552524,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q130642202,Pinacoteca di Brera; basilica di San Vitale
http://www.wikidata.org/entity/Q130999230,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131011027,chiesa di San Maurizio al Monastero Maggiore
http://www.wikidata.org/entity/Q131100772,chiesa dei Gesuati
http://www.wikidata.org/entity/Q131154939,Museo dell'Ottocento (Ferrara); Palazzo Massari
http://www.wikidata.org/entity/Q131325204,Museo delle Terme di Diocleziano
http://www.wikidata.org/entity/Q131340770,Galleria Palatina
http://www.wikidata.org/entity/Q131349567,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131350054,Palazzo Colonna
http://www.wikidata.org/entity/Q131351071,Palazzo Colonna
http://www.wikidata.org/entity/Q131354901,Galleria Palatina
http://www.wikidata.org/entity/Q131356481,deposito del museo
http://www.wikidata.org/entity/Q131362573,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131367847,Santa Maria delle Grazie
http://www.wikidata.org/entity/Q131395036,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131414320,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131414321,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131414326,basilica di Santa Trinita
http://www.wikidata.org/entity/Q131414433,Museo del settecento veneziano
http://www.wikidata.org/entity/Q131421438,Galleria Giorgio Franchetti alla Ca' d'Oro
http://www.wikidata.org/entity/Q131421566,convento presso la Basilica di San Domenico
http://www.wikidata.org/entity/Q131421567,convento presso la Basilica di San Domenico
http://www.wikidata.org/entity/Q131421565,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131421570,cappella dei Magi
http://www.wikidata.org/entity/Q131421571,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131422002,sacrestia della basilica dei Santi Giovanni e Paolo
http://www.wikidata.org/entity/Q131422003,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131422007,Fondazione Magnani-Rocca
http://www.wikidata.org/entity/Q131422004,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131422010,Spedale degli Innocenti
http://www.wikidata.org/entity/Q131422011,Fondazione Magnani-Rocca
http://www.wikidata.org/entity/Q131422008,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131422009,Scuola Grande di San Rocco
http://www.wikidata.org/entity/Q131422014,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131422015,Museo della città di Bettona
http://www.wikidata.org/entity/Q131422012,chiesa di Santa Croce al Pino
http://www.wikidata.org/entity/Q131422013,Museo Civico Archeologico e d'Arte Sacra Palazzo Corboli
http://www.wikidata.org/entity/Q131422018,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131422019,ex chiesa di San Giovanni Battista
http://www.wikidata.org/entity/Q131422016,"Civica Pinacoteca ""il Guercino"""
http://www.wikidata.org/entity/Q131422017,Museo di San Domenico
http://www.wikidata.org/entity/Q131422022,chiesa di San Trovaso
http://www.wikidata.org/entity/Q131422020,basilica di San Lorenzo
http://www.wikidata.org/entity/Q131422021,Galleria delle pitture e delle statue degli Uffizi
http://www.wikidata.org/entity/Q131422030,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422031,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422028,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422029,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422036,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131449651,Villa La Petraia
http://www.wikidata.org/entity/Q131449654,Palazzo Pepoli Campogrande
http://www.wikidata.org/entity/Q131449662,Fondazione Elisabetta Sgarbi
http://www.wikidata.org/entity/Q131449660,Pinacoteca Querini Stampalia
http://www.wikidata.org/entity/Q131449661,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131449667,
http://www.wikidata.org/entity/Q131449675,Galleria Palatina
http://www.wikidata.org/entity/Q131449678,Galleria delle pitture e delle statue degli Uffizi
http://www.wikidata.org/entity/Q131449679,Museo Correr
http://www.wikidata.org/entity/Q131449676,Pinacoteca nazionale di Siena
http://www.wikidata.org/entity/Q131449680,Palazzo Colonna
http://www.wikidata.org/entity/Q131449695,Raccolte Frugone
http://www.wikidata.org/entity/Q131449693,Museo diocesano d'arte sacra
http://www.wikidata.org/entity/Q131449700,Biblioteca nazionale Marciana
http://www.wikidata.org/entity/Q131449706,Villa del Principe
http://www.wikidata.org/entity/Q131449707,museo di Casa Romei
http://www.wikidata.org/entity/Q131449704,Raccolte Frugone
http://www.wikidata.org/entity/Q131449705,Galleria delle pitture e delle statue degli Uffizi
http://www.wikidata.org/entity/Q131450079,Galleria delle pitture e delle statue degli Uffizi
http://www.wikidata.org/entity/Q131450082,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131450086,Palazzo Ducale
http://www.wikidata.org/entity/Q131450087,Museo di San Marco
http://www.wikidata.org/entity/Q131450084,Museo dell'Accademia Etrusca e della città di Cortona
http://www.wikidata.org/entity/Q131450085,Museo di arte sacra della Val d'Arbia
http://www.wikidata.org/entity/Q131450090,Galleria nazionale dell'Umbria
http://www.wikidata.org/entity/Q131450089,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450094,chiesa di Santa Maria in Vado
http://www.wikidata.org/entity/Q131450095,Museo diocesano di Nola
http://www.wikidata.org/entity/Q131450092,chiesa di San Michele del Gesù
http://www.wikidata.org/entity/Q131450093,Galleria delle pitture e delle statue degli Uffizi
http://www.wikidata.org/entity/Q131450098,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131450099,Pinacoteca Museo della Collegiata di Sant'Andrea
http://www.wikidata.org/entity/Q131450096,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q131450103,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131450100,chiesa di San Francesco a Ripa
http://www.wikidata.org/entity/Q131450107,chiesa di Santa Maria Nuova
http://www.wikidata.org/entity/Q131450104,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131450105,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q131450111,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450108,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450109,basilica di San Siro
http://www.wikidata.org/entity/Q131450114,Galleria Giorgio Franchetti alla Ca' d'Oro
http://www.wikidata.org/entity/Q131450115,chiesa di Ognissanti
http://www.wikidata.org/entity/Q131450112,duomo di Cividale
http://www.wikidata.org/entity/Q131450118,Galleria Napoletana del Museo di Capodimonte
http://www.wikidata.org/entity/Q131450119,villa Cagnola
http://www.wikidata.org/entity/Q131450116,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131450122,museo civico di Pescia
http://www.wikidata.org/entity/Q131450123,chiesa di Santa Maria a Poppiena
http://www.wikidata.org/entity/Q131450120,Pinacoteca e Museo civico di Camerino
http://www.wikidata.org/entity/Q131450126,Pantheon
http://www.wikidata.org/entity/Q131450127,basilica di Santa Maria sopra Minerva
http://www.wikidata.org/entity/Q131450124,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q131450125,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131450134,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131450135,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131450132,cappella del Rosario
http://www.wikidata.org/entity/Q131450133,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131450138,Museo Poldi Pezzoli
http://www.wikidata.org/entity/Q131450136,pinacoteca civica e galleria d'arte contemporanea
http://www.wikidata.org/entity/Q131450142,Galleria nazionale dell'Umbria
http://www.wikidata.org/entity/Q131450146,Palazzo Rosso
http://www.wikidata.org/entity/Q131450144,Pinacoteca civica di Forlì
http://www.wikidata.org/entity/Q131450145,Pinacoteca civica di Forlì
http://www.wikidata.org/entity/Q131450151,
http://www.wikidata.org/entity/Q131450148,chiesa di San Martino
http://www.wikidata.org/entity/Q131450149,basilica di Santa Maria Novella
http://www.wikidata.org/entity/Q131604558,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131604557,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131604561,Palazzo Ducale
http://www.wikidata.org/entity/Q131604566,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q131604568,Palazzo Te
http://www.wikidata.org/entity/Q131604569,Palazzo Ducale
http://www.wikidata.org/entity/Q131604575,Sala di Venere
http://www.wikidata.org/entity/Q131604582,Villa La Petraia
http://www.wikidata.org/entity/Q131604586,Villa Baldi
http://www.wikidata.org/entity/Q131604589,Villa Gandino
http://www.wikidata.org/entity/Q131604610,Quadreria di Casa Martelli
http://www.wikidata.org/entity/Q131613578,cappella del Rosario
http://www.wikidata.org/entity/Q131613579,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131613582,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131613581,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131613590,Ca' Rezzonico
http://www.wikidata.org/entity/Q131613591,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613594,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613592,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613593,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613596,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613597,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613607,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613605,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613610,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613608,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613615,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613626,Gabinetto segreto
http://www.wikidata.org/entity/Q131613627,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613630,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613631,Galleria Estense
http://www.wikidata.org/entity/Q131613629,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613632,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131613637,Reggia di Venaria Reale
http://www.wikidata.org/entity/Q131613648,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q131613655,Accademia Albertina
http://www.wikidata.org/entity/Q131613659,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613656,Museo archeologico nazionale di Paestum
http://www.wikidata.org/entity/Q131613657,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613666,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131613667,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131613670,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131613671,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131613668,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131613669,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131613675,Palazzo Chigi
http://www.wikidata.org/entity/Q131613679,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613676,Galleria Estense
http://www.wikidata.org/entity/Q131613680,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613706,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q131613704,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613705,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613711,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613714,"Museo civico ""Giovanni Fattori"""
http://www.wikidata.org/entity/Q131613715,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613713,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613716,"Museo civico ""Giovanni Fattori"""
http://www.wikidata.org/entity/Q131613717,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q131613722,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613723,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613721,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613731,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131613729,Museo Revoltella
http://www.wikidata.org/entity/Q131613734,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131613732,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131613739,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613742,Galleria dell'Accademia
http://www.wikidata.org/entity/Q131613743,Museo Poldi Pezzoli
http://www.wikidata.org/entity/Q131613740,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131613741,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131613746,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131613745,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613748,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613786,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131613787,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613784,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q131613785,Galleria Estense
http://www.wikidata.org/entity/Q131613797,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613820,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613821,Museo d'arte moderna e contemporanea di Trento e Rovereto
http://www.wikidata.org/entity/Q131613826,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131613825,Galleria dell'Accademia
http://www.wikidata.org/entity/Q131613832,Palazzo Pubblico
http://www.wikidata.org/entity/Q131613833,Palazzo Pubblico
http://www.wikidata.org/entity/Q131613870,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q131613868,Pinacoteca Querini Stampalia
http://www.wikidata.org/entity/Q131613869,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q131613875,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613879,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613880,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613890,Pinacoteca metropolitana di Bari
http://www.wikidata.org/entity/Q131613891,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131613888,museo di Sant'Agostino
http://www.wikidata.org/entity/Q131613892,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131613900,Galleria Doria Pamphilj
http://www.wikidata.org/entity/Q131613901,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131613904,Galleria Estense
http://www.wikidata.org/entity/Q131613905,chiesa di Santa Maria Immacolata a via Veneto
http://www.wikidata.org/entity/Q131613914,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131613915,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131450154,Pinacoteca nazionale di Cagliari
http://www.wikidata.org/entity/Q131450152,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450153,Pinacoteca nazionale di Cagliari
http://www.wikidata.org/entity/Q131450161,Pinacoteca Malaspina
http://www.wikidata.org/entity/Q131463514,Sala di Marte
http://www.wikidata.org/entity/Q131501600,Villa medicea di Poggio a Caiano
http://www.wikidata.org/entity/Q131501606,museo di Casa Romei
http://www.wikidata.org/entity/Q131501607,chiesa di Santa Maria dei Servi
http://www.wikidata.org/entity/Q131501608,Museo Civico Archeologico e d'Arte Sacra Palazzo Corboli
http://www.wikidata.org/entity/Q131501614,Pinacoteca nazionale di Ferrara
